observationID;deploymentID;sequenceID;mediaID;timestamp;observationType;cameraSetup;taxonID;scientificName;count;countNew;lifeStage;sex;behaviour;individualID;classificationMethod;classifiedBy;classificationTimestamp;classificationConfidence;comments;_id
381;VIELAAS_Spring_Session03-VIELAAS_Fox_03;1f216878fbde57fe16583cc76f849908;1501846;2021-05-14T14:11:38+0100;blank;False;;;1;;unknown;unknown;undefined;;human;aljoscha.geissler;2022-01-25T19:29:24+0000;;;1027391
382;VIELAAS_Spring_Session03-VIELAAS_Fox_03;26a5fe1500de81dd77f1929170bf2796;1501847;2021-05-14T14:11:38+0100;blank;False;;;1;;unknown;unknown;undefined;;human;aljoscha.geissler;2022-01-25T19:29:24+0000;;;1027392
383;VIELAAS_Spring_Session03-VIELAAS_Fox_03;c2901b672924ffe27e991f03376b7c07;1501848;2021-05-14T14:12:32+0100;blank;False;;;1;;unknown;unknown;undefined;;human;aljoscha.geissler;2022-01-25T19:29:24+0000;;;1027393
384;VIELAAS_Spring_Session03-VIELAAS_Fox_03;43bdc877bedd3fa8ae2e0d56cb1c0f59;1501849;2021-05-14T14:12:32+0100;blank;False;;;1;;unknown;unknown;undefined;;human;aljoscha.geissler;2022-01-25T19:29:24+0000;;;1027394
385;VIELAAS_Spring_Session03-VIELAAS_Fox_03;5fe61c71e9337db9d3f60dd733aadba6;1501850;2021-05-14T14:12:32+0100;blank;False;;;1;;unknown;unknown;undefined;;human;aljoscha.geissler;2022-01-25T19:29:24+0000;;;1027395
386;VIELAAS_Spring_Session03-VIELAAS_Fox_03;cfc385b573ff130ec9641c4d0e05a4ec;1501851;2021-05-14T14:12:32+0100;blank;False;;;1;;unknown;unknown;undefined;;human;aljoscha.geissler;2022-01-25T19:29:24+0000;;;1027396
387;VIELAAS_Spring_Session03-VIELAAS_Fox_03;fc780acf322344743fcf3dff826c6d2f;1501852;2021-05-14T14:12:32+0100;blank;False;;;1;;unknown;unknown;undefined;;human;aljoscha.geissler;2022-01-25T19:29:24+0000;;;1027397
388;VIELAAS_Spring_Session03-VIELAAS_Fox_03;c50d514edbeab73bdc05883c73b3af72;1501853;2021-05-14T14:13:54+0100;blank;False;;;1;;unknown;unknown;undefined;;human;aljoscha.geissler;2022-01-25T19:29:24+0000;;;1027398
389;VIELAAS_Spring_Session03-VIELAAS_Fox_03;6cffd9c8b2fd5605c07c808dd60acb91;1501854;2021-05-14T14:13:54+0100;blank;False;;;1;;unknown;unknown;undefined;;human;aljoscha.geissler;2022-01-25T19:29:25+0000;;;1027399
390;VIELAAS_Spring_Session03-VIELAAS_Fox_03;3ea4f5b0684bb70cd53398950379d2a5;1501855;2021-05-14T14:13:54+0100;blank;False;;;1;;unknown;unknown;undefined;;human;aljoscha.geissler;2022-01-25T19:29:25+0000;;;1027400
391;VIELAAS_Spring_Session03-VIELAAS_Fox_03;115be2e0e3d890eefec0f5880722ea43;1501856;2021-05-14T14:13:54+0100;blank;False;;;1;;unknown;unknown;undefined;;human;aljoscha.geissler;2022-01-25T19:29:25+0000;;;1027401
392;VIELAAS_Spring_Session03-VIELAAS_Fox_03;d41e4d731afe7d8c927b4f4fe50d5750;1501857;2021-05-14T14:13:54+0100;blank;False;;;1;;unknown;unknown;undefined;;human;aljoscha.geissler;2022-01-25T19:29:25+0000;;;1027402
393;VIELAAS_Spring_Session03-VIELAAS_Fox_03;9cb438a578a10dde2e671d08117134bf;1501858;2021-05-14T14:14:10+0100;blank;False;;;1;;unknown;unknown;undefined;;human;aljoscha.geissler;2022-01-25T19:31:48+0000;;;1027403
394;VIELAAS_Spring_Session03-VIELAAS_Fox_03;ac440789eb9d1dd67e21a79598e2b165;1501859;2021-05-14T14:14:10+0100;blank;False;;;1;;unknown;unknown;undefined;;human;aljoscha.geissler;2022-01-25T19:31:48+0000;;;1027404
395;VIELAAS_Spring_Session03-VIELAAS_Fox_03;5fe1cebb907e59150f2fb55e78043ba9;1501860;2021-05-14T14:14:10+0100;blank;False;;;1;;unknown;unknown;undefined;;human;aljoscha.geissler;2022-01-25T19:31:48+0000;;;1027405
396;VIELAAS_Spring_Session03-VIELAAS_Fox_03;4defd4345f885615228cd2e1721d363f;1501861;2021-05-14T14:14:10+0100;blank;False;;;1;;unknown;unknown;undefined;;human;aljoscha.geissler;2022-01-25T19:31:48+0000;;;1027406
397;VIELAAS_Spring_Session03-VIELAAS_Fox_03;9ebbd899a1bb53c7fa9d4216a0dc2044;1501862;2021-05-14T14:14:10+0100;blank;False;;;1;;unknown;unknown;undefined;;human;aljoscha.geissler;2022-01-25T19:31:48+0000;;;1027407
398;VIELAAS_Spring_Session03-VIELAAS_Fox_03;549176d686773ae485e89c1f130672b4;1501863;2021-05-14T14:17:50+0100;blank;False;;;1;;unknown;unknown;undefined;;human;aljoscha.geissler;2022-01-25T19:31:48+0000;;;1027408
399;VIELAAS_Spring_Session03-VIELAAS_Fox_03;a1a05a1ade81be2db3a17223034eddb6;1501864;2021-05-14T14:17:50+0100;blank;False;;;1;;unknown;unknown;undefined;;human;aljoscha.geissler;2022-01-25T19:31:48+0000;;;1027409
400;VIELAAS_Spring_Session03-VIELAAS_Fox_03;8f923b9d194d0ef2bce08c8c112e6ec6;1501865;2021-05-14T14:17:50+0100;blank;False;;;1;;unknown;unknown;undefined;;human;aljoscha.geissler;2022-01-25T19:31:48+0000;;;1027410
401;VIELAAS_Spring_Session03-VIELAAS_Fox_03;97c6b03432ac01525ed1ec7c6036fe9c;1501866;2021-05-14T14:17:50+0100;blank;False;;;1;;unknown;unknown;undefined;;human;aljoscha.geissler;2022-01-25T19:31:48+0000;;;1027411
402;VIELAAS_Spring_Session03-VIELAAS_Fox_03;4e79adc5f45239717fbebc9f41b87743;1501867;2021-05-14T14:17:50+0100;blank;False;;;1;;unknown;unknown;undefined;;human;aljoscha.geissler;2022-01-25T19:31:48+0000;;;1027412
403;VIELAAS_Spring_Session03-VIELAAS_Fox_03;8a6efbd2a892befb03421bb6531f5310;1501868;2021-05-14T14:18:49+0100;blank;False;;;1;;unknown;unknown;undefined;;human;aljoscha.geissler;2022-01-25T19:31:48+0000;;;1027413
404;VIELAAS_Spring_Session03-VIELAAS_Fox_03;7801ceaec18bcb824439e54bd1acbc59;1501869;2021-05-14T14:18:49+0100;blank;False;;;1;;unknown;unknown;undefined;;human;aljoscha.geissler;2022-01-25T19:31:48+0000;;;1027414
405;VIELAAS_Spring_Session03-VIELAAS_Fox_03;ee6c9b0bd953fb77f4d7e75406957c8a;1501870;2021-05-14T14:18:49+0100;blank;False;;;1;;unknown;unknown;undefined;;human;aljoscha.geissler;2022-01-25T19:31:48+0000;;;1027415
406;VIELAAS_Spring_Session03-VIELAAS_Fox_03;02c3d3fec81ad0a240ca0d690cf1b8ec;1501871;2021-05-14T14:18:49+0100;blank;False;;;1;;unknown;unknown;undefined;;human;aljoscha.geissler;2022-01-25T19:31:48+0000;;;1027416
407;VIELAAS_Spring_Session03-VIELAAS_Fox_03;f0141f4ab2e869f898c57249dd413a1e;1501872;2021-05-14T14:18:49+0100;blank;False;;;1;;unknown;unknown;undefined;;human;aljoscha.geissler;2022-01-25T19:31:48+0000;;;1027417
408;VIELAAS_Spring_Session03-VIELAAS_Fox_03;34558e4747327423fd96afc54e3b23ef;1501873;2021-05-14T14:19:40+0100;blank;False;;;1;;unknown;unknown;undefined;;human;aljoscha.geissler;2022-01-25T19:31:48+0000;;;1027418
409;VIELAAS_Spring_Session03-VIELAAS_Fox_03;3036b5612c53950902ea089b1043ad25;1501874;2021-05-14T14:19:40+0100;blank;False;;;1;;unknown;unknown;undefined;;human;aljoscha.geissler;2022-01-25T19:31:48+0000;;;1027419
410;VIELAAS_Spring_Session03-VIELAAS_Fox_03;2bc451699101afe9291ce9e103da27f7;1501875;2021-05-14T14:19:40+0100;blank;False;;;1;;unknown;unknown;undefined;;human;aljoscha.geissler;2022-01-25T19:31:48+0000;;;1027420
411;VIELAAS_Spring_Session03-VIELAAS_Fox_03;9d41b253ab26586fae9ec1cac78bd925;1501876;2021-05-14T14:19:40+0100;blank;False;;;1;;unknown;unknown;undefined;;human;aljoscha.geissler;2022-01-25T19:31:48+0000;;;1027421
412;VIELAAS_Spring_Session03-VIELAAS_Fox_03;af67a6b443756dc3649fe4d0faad1783;1501877;2021-05-14T14:19:40+0100;blank;False;;;1;;unknown;unknown;undefined;;human;aljoscha.geissler;2022-01-25T19:31:48+0000;;;1027422
413;VIELAAS_Spring_Session03-VIELAAS_Fox_03;d16d0aef9455d560a84e8bb12eab7bcf;1501878;2021-05-14T14:20:18+0100;blank;False;;;1;;unknown;unknown;undefined;;human;aljoscha.geissler;2022-01-25T19:31:48+0000;;;1027423
414;VIELAAS_Spring_Session03-VIELAAS_Fox_03;ed4ace31dd9f39d7b1cc9c6e9e52f5cf;1501879;2021-05-14T14:20:18+0100;blank;False;;;1;;unknown;unknown;undefined;;human;aljoscha.geissler;2022-01-25T19:31:48+0000;;;1027424
415;VIELAAS_Spring_Session03-VIELAAS_Fox_03;1d2de37c2e289a8a0a7844c86915fc1e;1501880;2021-05-14T14:20:18+0100;blank;False;;;1;;unknown;unknown;undefined;;human;aljoscha.geissler;2022-01-25T19:31:48+0000;;;1027425
416;VIELAAS_Spring_Session03-VIELAAS_Fox_03;638a58aa13b058db1326b2ebfc9f59e4;1501881;2021-05-14T14:20:18+0100;blank;False;;;1;;unknown;unknown;undefined;;human;aljoscha.geissler;2022-01-25T19:31:48+0000;;;1027426
417;VIELAAS_Spring_Session03-VIELAAS_Fox_03;4ea92aa05b0878a9b07f778f28169313;1501882;2021-05-14T14:20:18+0100;blank;False;;;1;;unknown;unknown;undefined;;human;aljoscha.geissler;2022-01-25T19:31:48+0000;;;1027427
418;VIELAAS_Spring_Session03-VIELAAS_Fox_03;70f9f1e380732f777756dd127941e34a;1501883;2021-05-14T14:20:38+0100;blank;False;;;1;;unknown;unknown;undefined;;human;aljoscha.geissler;2022-01-25T19:31:48+0000;;;1027428
419;VIELAAS_Spring_Session03-VIELAAS_Fox_03;2e5cbd8eb282c82fc51748d58f093d0a;1501884;2021-05-14T14:20:38+0100;blank;False;;;1;;unknown;unknown;undefined;;human;aljoscha.geissler;2022-01-25T19:31:48+0000;;;1027429
420;VIELAAS_Spring_Session03-VIELAAS_Fox_03;50a5936f1fead660289022772a2d0542;1501885;2021-05-14T14:20:38+0100;blank;False;;;1;;unknown;unknown;undefined;;human;aljoscha.geissler;2022-01-25T19:31:48+0000;;;1027430
421;VIELAAS_Spring_Session03-VIELAAS_Fox_03;4e177354ca5d48cd1a72b8eeadd92a59;1501886;2021-05-14T14:20:38+0100;blank;False;;;1;;unknown;unknown;undefined;;human;aljoscha.geissler;2022-01-25T19:31:48+0000;;;1027431
422;VIELAAS_Spring_Session03-VIELAAS_Fox_03;a5403d0bd5e1f460e3e0de83d74e985f;1501887;2021-05-14T14:20:38+0100;blank;False;;;1;;unknown;unknown;undefined;;human;aljoscha.geissler;2022-01-25T19:31:48+0000;;;1027432
423;VIELAAS_Spring_Session03-VIELAAS_Fox_03;e45ba9d82991bb7a92a904a72ad87f2e;1501888;2021-05-14T14:21:33+0100;blank;False;;;1;;unknown;unknown;undefined;;human;aljoscha.geissler;2022-01-25T19:31:48+0000;;;1027433
424;VIELAAS_Spring_Session03-VIELAAS_Fox_03;d8b8ea2835784d501fce9ed58a5295b2;1501889;2021-05-14T14:21:33+0100;blank;False;;;1;;unknown;unknown;undefined;;human;aljoscha.geissler;2022-01-25T19:31:48+0000;;;1027434
425;VIELAAS_Spring_Session03-VIELAAS_Fox_03;a12800b942084c6a4e6cc84d8475fc34;1501890;2021-05-14T14:21:33+0100;blank;False;;;1;;unknown;unknown;undefined;;human;aljoscha.geissler;2022-01-25T19:31:48+0000;;;1027435
426;VIELAAS_Spring_Session03-VIELAAS_Fox_03;7b47c682a79c7e268f7e745a41eba39f;1501891;2021-05-14T14:21:33+0100;blank;False;;;1;;unknown;unknown;undefined;;human;aljoscha.geissler;2022-01-25T19:31:48+0000;;;1027436
427;VIELAAS_Spring_Session03-VIELAAS_Fox_03;eab3ee7eed6164b3fda8361ee7906c65;1501892;2021-05-14T14:21:33+0100;blank;False;;;1;;unknown;unknown;undefined;;human;aljoscha.geissler;2022-01-25T19:31:48+0000;;;1027437
428;VIELAAS_Spring_Session03-VIELAAS_Fox_03;5cb53207cb56bcd092bef02a176ceadd;1501893;2021-05-14T14:26:03+0100;blank;False;;;1;;unknown;unknown;undefined;;human;aljoscha.geissler;2022-01-25T19:31:48+0000;;;1027438
429;VIELAAS_Spring_Session03-VIELAAS_Fox_03;7d0d02074c8f095b37f8486ff846b00b;1501894;2021-05-14T14:26:03+0100;blank;False;;;1;;unknown;unknown;undefined;;human;aljoscha.geissler;2022-01-25T19:31:48+0000;;;1027439
430;VIELAAS_Spring_Session03-VIELAAS_Fox_03;9b240347d79b9d11bc82c42b8a1ccdd0;1501895;2021-05-14T14:26:03+0100;blank;False;;;1;;unknown;unknown;undefined;;human;aljoscha.geissler;2022-01-25T19:31:49+0000;;;1027440
431;VIELAAS_Spring_Session03-VIELAAS_Fox_03;6d523ef1838d55a182dd4f7623738fe2;1501896;2021-05-14T14:26:03+0100;blank;False;;;1;;unknown;unknown;undefined;;human;aljoscha.geissler;2022-01-25T19:31:49+0000;;;1027441
432;VIELAAS_Spring_Session03-VIELAAS_Fox_03;89b6931fd32639ab27c70369567be2c3;1501897;2021-05-14T14:26:03+0100;blank;False;;;1;;unknown;unknown;undefined;;human;aljoscha.geissler;2022-01-25T19:31:49+0000;;;1027442
433;VIELAAS_Spring_Session03-VIELAAS_Fox_03;f8bd99450bd50e5e5ad0b3201f0da25d;1501898;2021-05-14T14:26:19+0100;blank;False;;;1;;unknown;unknown;undefined;;human;aljoscha.geissler;2022-01-25T19:31:49+0000;;;1027443
434;VIELAAS_Spring_Session03-VIELAAS_Fox_03;9fb4939de3025fc042ab64ef84ab9ef2;1501899;2021-05-14T14:26:19+0100;blank;False;;;1;;unknown;unknown;undefined;;human;aljoscha.geissler;2022-01-25T19:31:49+0000;;;1027444
435;VIELAAS_Spring_Session03-VIELAAS_Fox_03;d4c89a459057d98820d4d6bee00cccd7;1501900;2021-05-14T14:26:19+0100;blank;False;;;1;;unknown;unknown;undefined;;human;aljoscha.geissler;2022-01-25T19:31:49+0000;;;1027445
436;VIELAAS_Spring_Session03-VIELAAS_Fox_03;2b401c7a4988083f0664cde6fa8c8753;1501901;2021-05-14T14:26:19+0100;blank;False;;;1;;unknown;unknown;undefined;;human;aljoscha.geissler;2022-01-25T19:31:49+0000;;;1027446
437;VIELAAS_Spring_Session03-VIELAAS_Fox_03;c3560ca3143e4390c56766545daaa28b;1501902;2021-05-14T14:26:19+0100;blank;False;;;1;;unknown;unknown;undefined;;human;aljoscha.geissler;2022-01-25T19:31:49+0000;;;1027447
438;VIELAAS_Spring_Session03-VIELAAS_Fox_03;5e58d75aefc2d2ca6f7a53212c1eaf6f;1501903;2021-05-14T14:26:35+0100;blank;False;;;1;;unknown;unknown;undefined;;human;aljoscha.geissler;2022-01-25T19:31:49+0000;;;1027448
439;VIELAAS_Spring_Session03-VIELAAS_Fox_03;98d2d1c0aaf718ffcdeae77f48d72d78;1501904;2021-05-14T14:26:35+0100;blank;False;;;1;;unknown;unknown;undefined;;human;aljoscha.geissler;2022-01-25T19:31:49+0000;;;1027449
440;VIELAAS_Spring_Session03-VIELAAS_Fox_03;def310e3395d2b7bf1384968670945e8;1501905;2021-05-14T14:26:35+0100;blank;False;;;1;;unknown;unknown;undefined;;human;aljoscha.geissler;2022-01-25T19:31:49+0000;;;1027450
441;VIELAAS_Spring_Session03-VIELAAS_Fox_03;e41212d73b03e3f37ba3fc4fa0b54528;1501906;2021-05-14T14:26:35+0100;blank;False;;;1;;unknown;unknown;undefined;;human;aljoscha.geissler;2022-01-25T19:31:49+0000;;;1027451
442;VIELAAS_Spring_Session03-VIELAAS_Fox_03;5a3a4ddd7a0b008a981f00bb996ec9f4;1501907;2021-05-14T14:26:35+0100;blank;False;;;1;;unknown;unknown;undefined;;human;aljoscha.geissler;2022-01-25T19:31:49+0000;;;1027452
443;VIELAAS_Spring_Session03-VIELAAS_Fox_03;20e224fa66eacbaf2dff47938b67df06;1501908;2021-05-14T14:35:54+0100;blank;False;;;1;;unknown;unknown;undefined;;human;aljoscha.geissler;2022-01-25T19:36:53+0000;;;1027453
444;VIELAAS_Spring_Session03-VIELAAS_Fox_03;f73711a5005e170a475ba4e3a0cf9eac;1501909;2021-05-14T14:35:54+0100;blank;False;;;1;;unknown;unknown;undefined;;human;aljoscha.geissler;2022-01-25T19:36:53+0000;;;1027454
445;VIELAAS_Spring_Session03-VIELAAS_Fox_03;6c80e768972b5c5d9646bed57bbd6020;1501910;2021-05-14T14:35:54+0100;blank;False;;;1;;unknown;unknown;undefined;;human;aljoscha.geissler;2022-01-25T19:36:53+0000;;;1027455
446;VIELAAS_Spring_Session03-VIELAAS_Fox_03;52a8b0c1280086a6fc9e756a40efcece;1501911;2021-05-14T14:35:54+0100;blank;False;;;1;;unknown;unknown;undefined;;human;aljoscha.geissler;2022-01-25T19:36:53+0000;;;1027456
447;VIELAAS_Spring_Session03-VIELAAS_Fox_03;f8eb392d2cad7896969406ffcb08ccca;1501912;2021-05-14T14:35:54+0100;blank;False;;;1;;unknown;unknown;undefined;;human;aljoscha.geissler;2022-01-25T19:36:53+0000;;;1027457
448;VIELAAS_Spring_Session03-VIELAAS_Fox_03;9b28f427791328c5b3f7d1a353e538fa;1501913;2021-05-14T14:37:06+0100;blank;False;;;1;;unknown;unknown;undefined;;human;aljoscha.geissler;2022-01-25T19:36:53+0000;;;1027458
449;VIELAAS_Spring_Session03-VIELAAS_Fox_03;2d04f8e6b0e564adfb72b11a675f91ba;1501914;2021-05-14T14:37:06+0100;blank;False;;;1;;unknown;unknown;undefined;;human;aljoscha.geissler;2022-01-25T19:36:53+0000;;;1027459
450;VIELAAS_Spring_Session03-VIELAAS_Fox_03;7bdfd23d5b001ed2d95c899f47164f00;1501915;2021-05-14T14:37:06+0100;blank;False;;;1;;unknown;unknown;undefined;;human;aljoscha.geissler;2022-01-25T19:36:53+0000;;;1027460
451;VIELAAS_Spring_Session03-VIELAAS_Fox_03;8f298fd2a3e656ac8eae356c7a6af3f8;1501916;2021-05-14T14:37:06+0100;blank;False;;;1;;unknown;unknown;undefined;;human;aljoscha.geissler;2022-01-25T19:36:53+0000;;;1027461
452;VIELAAS_Spring_Session03-VIELAAS_Fox_03;0adebe9acf2caf82cd143bf9cd5b9649;1501917;2021-05-14T14:37:06+0100;blank;False;;;1;;unknown;unknown;undefined;;human;aljoscha.geissler;2022-01-25T19:36:53+0000;;;1027462
453;VIELAAS_Spring_Session03-VIELAAS_Fox_03;9296397f3969b7d68d687639762a7fde;1501918;2021-05-14T14:37:39+0100;blank;False;;;1;;unknown;unknown;undefined;;human;aljoscha.geissler;2022-01-25T19:36:53+0000;;;1027463
454;VIELAAS_Spring_Session03-VIELAAS_Fox_03;ae0be98776a96acc8bc9d14796e24f8d;1501919;2021-05-14T14:37:39+0100;blank;False;;;1;;unknown;unknown;undefined;;human;aljoscha.geissler;2022-01-25T19:36:53+0000;;;1027464
455;VIELAAS_Spring_Session03-VIELAAS_Fox_03;c99822a0da6d191cfd29bba1cbc1a99f;1501920;2021-05-14T14:37:39+0100;blank;False;;;1;;unknown;unknown;undefined;;human;aljoscha.geissler;2022-01-25T19:36:53+0000;;;1027465
456;VIELAAS_Spring_Session03-VIELAAS_Fox_03;2600748db8afc516c92989694c273df3;1501921;2021-05-14T14:37:39+0100;blank;False;;;1;;unknown;unknown;undefined;;human;aljoscha.geissler;2022-01-25T19:36:53+0000;;;1027466
457;VIELAAS_Spring_Session03-VIELAAS_Fox_03;d832fbe19cef406c8425083a90d4f125;1501922;2021-05-14T14:37:39+0100;blank;False;;;1;;unknown;unknown;undefined;;human;aljoscha.geissler;2022-01-25T19:36:53+0000;;;1027467
458;VIELAAS_Spring_Session03-VIELAAS_Fox_03;450df67830a17fc182aa1961ccf64941;1501923;2021-05-14T14:38:35+0100;blank;False;;;1;;unknown;unknown;undefined;;human;aljoscha.geissler;2022-01-25T19:36:53+0000;;;1027468
459;VIELAAS_Spring_Session03-VIELAAS_Fox_03;32fedbf7d694ea977b35092972a44fc7;1501924;2021-05-14T14:38:35+0100;blank;False;;;1;;unknown;unknown;undefined;;human;aljoscha.geissler;2022-01-25T19:36:53+0000;;;1027469
460;VIELAAS_Spring_Session03-VIELAAS_Fox_03;9b86b92bf264058797acadb9d210ee5e;1501925;2021-05-14T14:38:35+0100;blank;False;;;1;;unknown;unknown;undefined;;human;aljoscha.geissler;2022-01-25T19:36:53+0000;;;1027470
461;VIELAAS_Spring_Session03-VIELAAS_Fox_03;5cd469e5e1437978b44fefabbe4ec7ba;1501926;2021-05-14T14:38:35+0100;blank;False;;;1;;unknown;unknown;undefined;;human;aljoscha.geissler;2022-01-25T19:36:53+0000;;;1027471
462;VIELAAS_Spring_Session03-VIELAAS_Fox_03;ba8228fc9abf14a36ff4ef0d3a192d87;1501927;2021-05-14T14:38:35+0100;blank;False;;;1;;unknown;unknown;undefined;;human;aljoscha.geissler;2022-01-25T19:36:53+0000;;;1027472
463;VIELAAS_Spring_Session03-VIELAAS_Fox_03;fb6a9f4abc6963e5a71cb7db81277609;1501928;2021-05-14T14:43:34+0100;blank;False;;;1;;unknown;unknown;undefined;;human;aljoscha.geissler;2022-01-25T19:36:54+0000;;;1027473
464;VIELAAS_Spring_Session03-VIELAAS_Fox_03;202071e67ba7dd6e95192f28f6ac4eb0;1501929;2021-05-14T14:43:34+0100;blank;False;;;1;;unknown;unknown;undefined;;human;aljoscha.geissler;2022-01-25T19:36:54+0000;;;1027474
465;VIELAAS_Spring_Session03-VIELAAS_Fox_03;dd6905effce744f7b37cf81cae5a99d8;1501930;2021-05-14T14:43:34+0100;blank;False;;;1;;unknown;unknown;undefined;;human;aljoscha.geissler;2022-01-25T19:36:54+0000;;;1027475
466;VIELAAS_Spring_Session03-VIELAAS_Fox_03;edfcce970742fdfacce4d02b91a6e9cb;1501931;2021-05-14T14:43:34+0100;blank;False;;;1;;unknown;unknown;undefined;;human;aljoscha.geissler;2022-01-25T19:36:54+0000;;;1027476
467;VIELAAS_Spring_Session03-VIELAAS_Fox_03;a93dc0898ee8f602af1b2e415d1cb60f;1501932;2021-05-14T14:43:34+0100;blank;False;;;1;;unknown;unknown;undefined;;human;aljoscha.geissler;2022-01-25T19:36:54+0000;;;1027477
468;VIELAAS_Spring_Session03-VIELAAS_Fox_03;4bbb81faf869ef9ac0dc13bebf4c3e1f;1501933;2021-05-14T14:43:44+0100;blank;False;;;1;;unknown;unknown;undefined;;human;aljoscha.geissler;2022-01-25T19:36:54+0000;;;1027478
469;VIELAAS_Spring_Session03-VIELAAS_Fox_03;407113c62c9816f657025d5c53ae5483;1501934;2021-05-14T14:43:44+0100;blank;False;;;1;;unknown;unknown;undefined;;human;aljoscha.geissler;2022-01-25T19:36:54+0000;;;1027479
470;VIELAAS_Spring_Session03-VIELAAS_Fox_03;8027e023989653ccb6238443ac09b08f;1501935;2021-05-14T14:43:44+0100;blank;False;;;1;;unknown;unknown;undefined;;human;aljoscha.geissler;2022-01-25T19:36:54+0000;;;1027480
471;VIELAAS_Spring_Session03-VIELAAS_Fox_03;e67180ea55890b711b7ee9a14e3938e8;1501936;2021-05-14T14:43:44+0100;blank;False;;;1;;unknown;unknown;undefined;;human;aljoscha.geissler;2022-01-25T19:36:54+0000;;;1027481
472;VIELAAS_Spring_Session03-VIELAAS_Fox_03;d1f68709f7b6bf55fc4d0a0b008168ec;1501937;2021-05-14T14:43:44+0100;blank;False;;;1;;unknown;unknown;undefined;;human;aljoscha.geissler;2022-01-25T19:36:54+0000;;;1027482
473;VIELAAS_Spring_Session03-VIELAAS_Fox_03;2969e7a8226235ae4af207bbb885f2bf;1501938;2021-05-14T14:44:15+0100;blank;False;;;1;;unknown;unknown;undefined;;human;aljoscha.geissler;2022-01-25T19:36:54+0000;;;1027483
474;VIELAAS_Spring_Session03-VIELAAS_Fox_03;1f870a6085df02bcf49313cb8df952f8;1501939;2021-05-14T14:44:15+0100;blank;False;;;1;;unknown;unknown;undefined;;human;aljoscha.geissler;2022-01-25T19:36:54+0000;;;1027484
475;VIELAAS_Spring_Session03-VIELAAS_Fox_03;80d6d1c22103c70aa1b95aecb212f448;1501940;2021-05-14T14:44:15+0100;blank;False;;;1;;unknown;unknown;undefined;;human;aljoscha.geissler;2022-01-25T19:36:54+0000;;;1027485
476;VIELAAS_Spring_Session03-VIELAAS_Fox_03;c4fa90f8dcf53c5ddc7bae8ac33c5450;1501941;2021-05-14T14:44:15+0100;blank;False;;;1;;unknown;unknown;undefined;;human;aljoscha.geissler;2022-01-25T19:36:54+0000;;;1027486
477;VIELAAS_Spring_Session03-VIELAAS_Fox_03;de72bb4e6ba9be00c49909d99c2cf54a;1501942;2021-05-14T14:44:15+0100;blank;False;;;1;;unknown;unknown;undefined;;human;aljoscha.geissler;2022-01-25T19:36:54+0000;;;1027487
478;VIELAAS_Spring_Session03-VIELAAS_Fox_03;b9ea45904553a8e0a9d466d9b1b98e61;1501943;2021-05-14T14:45:21+0100;blank;False;;;1;;unknown;unknown;undefined;;human;aljoscha.geissler;2022-01-25T19:36:54+0000;;;1027488
479;VIELAAS_Spring_Session03-VIELAAS_Fox_03;f38f299253e5d1b1dc68d72396c6d28d;1501944;2021-05-14T14:45:21+0100;blank;False;;;1;;unknown;unknown;undefined;;human;aljoscha.geissler;2022-01-25T19:36:54+0000;;;1027489
480;VIELAAS_Spring_Session03-VIELAAS_Fox_03;b0693857189586029fb4acc89852d631;1501945;2021-05-14T14:45:21+0100;blank;False;;;1;;unknown;unknown;undefined;;human;aljoscha.geissler;2022-01-25T19:36:54+0000;;;1027490
481;VIELAAS_Spring_Session03-VIELAAS_Fox_03;0ee5a6033fde37adb9b63286751deed6;1501946;2021-05-14T14:45:21+0100;blank;False;;;1;;unknown;unknown;undefined;;human;aljoscha.geissler;2022-01-25T19:36:54+0000;;;1027491
482;VIELAAS_Spring_Session03-VIELAAS_Fox_03;68e9a0182bfd7b233b60ff2cbcef8b78;1501947;2021-05-14T14:45:21+0100;blank;False;;;1;;unknown;unknown;undefined;;human;aljoscha.geissler;2022-01-25T19:36:54+0000;;;1027492
483;VIELAAS_Spring_Session03-VIELAAS_Fox_03;98f1dfe40932ecd68b873f25e7b1ff72;1501948;2021-05-14T14:45:41+0100;blank;False;;;1;;unknown;unknown;undefined;;human;aljoscha.geissler;2022-01-25T19:36:54+0000;;;1027493
